conveyorID,belt_speed [m/s],load_weight [kg],motor_current [A],belt_tension [N],belt_alignment_offset [mm],pulley_rotation_speed [RPM],ambient_temperature [°C],failure_type
426,1.51,337.18,16.74,368.59,0.05,90.6,23.57,5
427,1.56,160.02,13.2,280.01,-0.66,93.6,24.41,3
428,1.34,495.55,19.91,447.78,-0.03,80.4,25.01,1
429,1.41,171.15,13.42,285.58,0.02,84.6,24.4,0
430,1.47,158.07,13.16,279.03,-0.67,88.2,22.82,4
431,1.67,401.59,18.03,400.79,-0.34,100.2,24.17,2
432,1.41,195.74,13.91,297.87,-0.21,84.6,25.12,0
433,1.46,423.89,18.48,411.94,0.16,87.6,24.19,3
434,1.5,389.71,17.79,394.86,0.71,90.0,22.35,4
435,1.49,418.96,18.38,409.48,0.66,89.4,23.48,2
436,1.52,151.7,13.03,275.85,-0.77,91.2,24.16,0
437,1.5,144.85,12.9,272.42,0.12,90.0,23.44,3
438,1.48,173.75,13.48,286.88,-0.07,88.8,25.41,5
439,1.53,168.62,13.37,284.31,-0.38,91.8,22.71,2
440,1.53,399.71,17.99,399.86,0.39,91.8,25.24,5
441,1.54,496.43,19.93,448.22,-0.67,92.4,23.86,4
442,1.54,227.67,14.55,313.83,0.73,92.4,24.68,1
443,1.39,359.67,17.19,379.84,-0.17,83.4,25.62,0
444,1.52,179.11,13.58,289.56,0.64,91.2,27.07,0
445,1.52,376.73,17.53,388.36,-0.49,91.2,22.48,3
446,1.58,349.03,16.98,374.52,-0.2,94.8,23.71,0
447,1.57,283.52,15.67,341.76,-0.54,94.2,22.66,5
448,1.65,194.46,13.89,297.23,-0.33,99.0,26.08,0
449,1.42,279.14,15.58,339.57,-0.15,85.2,26.31,4
450,1.49,255.25,15.1,327.62,0.21,89.4,23.26,1
451,1.52,484.12,19.68,442.06,0.23,91.2,26.54,1
452,1.44,117.43,12.35,258.72,-0.41,86.4,24.33,4
453,1.47,361.92,17.24,380.96,-0.21,88.2,29.55,0
454,1.46,437.52,18.75,418.76,0.06,87.6,27.55,2
455,1.45,428.95,18.58,414.48,-0.5,87.0,25.31,2
456,1.73,260.73,15.21,330.36,-0.55,103.8,27.35,5
457,1.49,240.04,14.8,320.02,-0.49,89.4,24.18,2
458,1.65,367.51,17.35,383.76,0.68,99.0,25.39,1
459,1.42,419.29,18.39,409.64,-0.26,85.2,26.1,1
460,1.53,449.15,18.98,424.58,-0.33,91.8,23.11,3
461,1.44,407.27,18.15,403.64,0.74,86.4,22.92,3
462,1.54,246.25,14.92,323.12,0.05,92.4,25.15,4
463,1.67,280.97,15.62,340.48,-0.08,100.2,27.13,0
464,1.69,445.44,18.91,422.72,0.48,101.4,23.48,0
465,1.58,385.65,17.71,392.82,0.02,94.8,28.4,5
466,1.55,289.35,15.79,344.68,-0.46,93.0,28.09,1
467,1.5,286.76,15.74,343.38,-0.25,90.0,24.72,0
468,1.54,252.02,15.04,326.01,0.22,92.4,26.25,4
469,1.64,430.3,18.61,415.15,0.85,98.4,23.62,5
470,1.34,216.58,14.33,308.29,0.61,80.4,24.94,5
471,1.47,136.52,12.73,268.26,0.53,88.2,25.94,0
472,1.41,101.56,12.03,250.78,-0.32,84.6,24.15,2
473,1.6,460.29,19.21,430.14,0.39,96.0,25.56,2
474,1.38,120.86,12.42,260.43,0.63,82.8,24.04,1
475,1.59,376.84,17.54,388.42,-0.03,95.4,24.85,5
476,1.39,256.4,15.13,328.2,0.7,83.4,25.5,2
477,1.4,247.62,14.95,323.81,0.46,84.0,25.36,5
478,1.65,452.89,19.06,426.44,0.65,99.0,25.83,2
479,1.6,321.02,16.42,360.51,-0.3,96.0,25.8,0
480,1.41,264.36,15.29,332.18,0.5,84.6,26.82,1
481,1.33,108.77,12.18,254.38,-0.65,79.8,23.41,4
482,1.41,201.46,14.03,300.73,0.31,84.6,26.17,0
483,1.56,286.11,15.72,343.06,-0.92,93.6,26.64,2
484,1.5,370.14,17.4,385.07,0.56,90.0,22.94,4
485,1.41,431.11,18.62,415.56,0.02,84.6,24.9,1
486,1.56,150.81,13.02,275.4,0.34,93.6,27.3,3
487,1.64,234.16,14.68,317.08,0.12,98.4,28.63,0
488,1.39,144.81,12.9,272.4,0.23,83.4,26.38,0
489,1.49,418.98,18.38,409.49,0.23,89.4,25.25,1
490,1.42,469.3,19.39,434.65,0.36,85.2,25.51,0
491,1.61,269.67,15.39,334.84,0.5,96.6,24.44,5
492,1.51,148.25,12.96,274.12,-0.47,90.6,24.57,2
493,1.44,466.06,19.32,433.03,-0.12,86.4,27.19,1
494,1.34,322.58,16.45,361.29,0.21,80.4,28.19,1
495,1.57,316.8,16.34,358.4,-0.21,94.2,24.6,2
496,1.47,358.49,17.17,379.24,-0.32,88.2,24.28,2
497,1.52,106.14,12.12,253.07,-0.32,91.2,27.56,4
498,1.48,222.69,14.45,311.35,0.19,88.8,25.87,3
499,1.54,378.72,17.57,389.36,-0.05,92.4,26.67,4
500,1.33,214.92,14.3,307.46,0.2,79.8,30.58,3
501,1.42,499.9,20.0,449.95,-0.36,85.2,27.89,0
502,1.54,344.8,16.9,372.4,0.35,92.4,23.43,4
503,1.68,219.27,14.39,309.64,0.15,100.8,25.28,0
504,1.53,412.17,18.24,406.08,-0.33,91.8,24.69,5
505,1.5,338.61,16.77,369.3,-0.24,90.0,26.43,4
506,1.44,380.04,17.6,390.02,0.34,86.4,22.01,3
507,1.44,349.58,16.99,374.79,-1.52,86.4,21.3,1
508,1.48,464.23,19.28,432.12,0.06,88.8,24.16,5
509,1.42,289.24,15.78,344.62,-0.45,85.2,23.39,5
510,1.51,300.21,16.0,350.1,-0.68,90.6,26.71,0
511,1.5,194.59,13.89,297.3,0.03,90.0,22.76,5
512,1.7,369.43,17.39,384.72,-0.78,102.0,22.06,4
513,1.49,315.93,16.32,357.96,-0.09,89.4,22.57,4
514,1.61,485.97,19.72,442.98,-0.16,96.6,29.3,3
515,1.46,373.92,17.48,386.96,0.08,87.6,26.16,5
516,1.6,286.22,15.72,343.11,-0.91,96.0,22.52,3
517,1.74,446.76,18.94,423.38,-0.37,104.4,25.28,2
518,1.45,403.52,18.07,401.76,0.57,87.0,25.98,3
519,1.39,110.83,12.22,255.42,0.04,83.4,25.97,0
520,1.61,443.05,18.86,421.52,1.11,96.6,22.11,2
521,1.51,305.9,16.12,352.95,-0.62,90.6,28.35,5
522,1.48,365.88,17.32,382.94,0.17,88.8,24.89,0
523,1.55,310.83,16.22,355.42,-0.23,93.0,23.01,0
524,1.53,288.42,15.77,344.21,0.28,91.8,23.95,2
525,1.63,363.54,17.27,381.77,-0.43,97.8,23.54,2
526,1.55,370.82,17.42,385.41,-0.31,93.0,23.48,2
527,1.45,274.89,15.5,337.44,-0.39,87.0,25.57,0
528,1.39,241.35,14.83,320.68,0.13,83.4,20.54,3
529,1.33,488.62,19.77,444.31,0.95,79.8,26.42,4
530,1.4,313.36,16.27,356.68,0.93,84.0,25.55,2
531,1.61,441.72,18.83,420.86,0.09,96.6,27.48,1
532,1.36,241.05,14.82,320.52,-0.08,81.6,24.78,5
533,1.51,120.31,12.41,260.15,-0.05,90.6,26.77,3
534,1.63,266.29,15.33,333.14,0.63,97.8,27.81,1
535,1.56,467.83,19.36,433.92,0.29,93.6,25.34,1
536,1.66,173.28,13.47,286.64,0.07,99.6,23.08,4
537,1.58,145.53,12.91,272.76,0.02,94.8,26.19,5
538,1.66,477.78,19.56,438.89,-0.89,99.6,26.8,3
539,1.45,491.34,19.83,445.67,0.05,87.0,24.43,5
540,1.42,238.01,14.76,319.0,0.27,85.2,20.65,1
541,1.7,307.47,16.15,353.74,0.49,102.0,29.02,3
542,1.54,121.42,12.43,260.71,-0.48,92.4,23.74,0
543,1.51,436.45,18.73,418.22,0.45,90.6,26.42,3
544,1.45,497.5,19.95,448.75,0.19,87.0,23.69,2
545,1.66,281.83,15.64,340.92,-0.17,99.6,25.98,0
546,1.55,207.34,14.15,303.67,-0.09,93.0,24.81,0
547,1.55,359.56,17.19,379.78,-0.68,93.0,26.87,5
548,1.44,423.81,18.48,411.9,-0.16,86.4,25.84,3
549,1.51,188.03,13.76,294.02,0.31,90.6,26.44,4
550,1.46,443.49,18.87,421.74,-0.29,87.6,24.43,1
551,1.49,336.47,16.73,368.24,0.09,89.4,27.49,0
552,1.54,310.81,16.22,355.4,-0.37,92.4,22.25,4
553,1.45,306.9,16.14,353.45,0.27,87.0,28.97,5
554,1.42,170.19,13.4,285.1,-0.11,85.2,22.98,3
555,1.58,499.36,19.99,449.68,0.38,94.8,23.03,5
556,1.4,311.82,16.24,355.91,0.64,84.0,25.01,2
557,1.64,204.08,14.08,302.04,-0.09,98.4,23.95,2
558,1.66,155.08,13.1,277.54,-0.28,99.6,27.86,0
559,1.37,268.21,15.36,334.1,-0.19,82.2,26.88,1
560,1.66,414.9,18.3,407.45,0.17,99.6,24.5,3
561,1.42,437.74,18.75,418.87,-0.35,85.2,27.26,1
562,1.63,113.51,12.27,256.76,-0.85,97.8,24.18,5
563,1.45,283.53,15.67,341.76,0.45,87.0,25.93,1
564,1.58,425.59,18.51,412.79,0.55,94.8,26.7,5
565,1.4,238.83,14.78,319.42,0.63,84.0,26.54,1
566,1.57,191.72,13.83,295.86,0.04,94.2,24.99,5
567,1.51,203.26,14.07,301.63,-0.23,90.6,24.15,0
568,1.66,326.13,16.52,363.06,-0.2,99.6,20.74,2
569,1.58,332.55,16.65,366.28,0.03,94.8,27.08,5
570,1.41,294.38,15.89,347.19,0.78,84.6,22.87,5
571,1.54,312.79,16.26,356.4,-0.07,92.4,25.37,2
572,1.44,345.09,16.9,372.54,0.04,86.4,25.57,3
573,1.52,275.74,15.51,337.87,0.63,91.2,26.56,3
574,1.66,188.44,13.77,294.22,0.31,99.6,26.0,1
575,1.66,180.78,13.62,290.39,0.27,99.6,27.16,3
576,1.52,444.69,18.89,422.34,-1.09,91.2,25.1,4
577,1.42,238.07,14.76,319.03,1.08,85.2,23.89,2
578,1.51,193.19,13.86,296.6,-0.26,90.6,25.01,0
579,1.71,383.94,17.68,391.97,-0.63,102.6,21.69,5
580,1.49,452.68,19.05,426.34,0.28,89.4,21.86,5
581,1.36,270.52,15.41,335.26,0.37,81.6,23.25,1
582,1.37,132.18,12.64,266.09,-0.01,82.2,25.17,1
583,1.39,210.11,14.2,305.06,0.04,83.4,24.48,5
584,1.61,351.77,17.04,375.88,0.22,96.6,23.28,5
585,1.47,186.67,13.73,293.33,0.06,88.2,25.38,3
586,1.43,255.65,15.11,327.82,-0.44,85.8,22.1,5
587,1.54,292.65,15.85,346.32,0.52,92.4,24.76,5
588,1.6,465.76,19.32,432.88,-0.21,96.0,23.56,5
589,1.49,184.08,13.68,292.04,0.49,89.4,22.39,0
590,1.42,274.02,15.48,337.01,-0.2,85.2,22.32,2
591,1.52,310.18,16.2,355.09,-0.08,91.2,26.54,5
592,1.58,210.99,14.22,305.5,0.26,94.8,29.06,3
593,1.34,149.18,12.98,274.59,-0.79,80.4,22.46,4
594,1.36,233.41,14.67,316.7,-0.41,81.6,25.79,5
595,1.7,290.34,15.81,345.17,-0.09,102.0,28.79,0
596,1.55,403.48,18.07,401.74,0.42,93.0,21.89,5
597,1.54,418.16,18.36,409.08,0.36,92.4,22.82,3
598,1.37,480.05,19.6,440.02,0.4,82.2,26.73,0
599,1.41,314.77,16.3,357.38,0.72,84.6,24.62,2
600,1.48,452.17,19.04,426.08,0.27,88.8,23.28,0
601,1.63,322.24,16.44,361.12,0.09,97.8,22.46,0
602,1.51,455.56,19.11,427.78,0.19,90.6,29.62,2
603,1.34,137.39,12.75,268.7,0.46,80.4,19.24,1
604,1.66,381.35,17.63,390.68,0.28,99.6,25.4,3
605,1.66,142.7,12.85,271.35,-0.04,99.6,26.83,3
606,1.59,213.09,14.26,306.54,-0.55,95.4,20.91,5
607,1.39,215.81,14.32,307.9,0.38,83.4,26.36,2
608,1.44,377.18,17.54,388.59,-0.38,86.4,24.94,4
609,1.48,319.38,16.39,359.69,-0.97,88.8,23.23,1
610,1.52,269.68,15.39,334.84,-0.05,91.2,25.42,0
611,1.68,266.13,15.32,333.06,-0.06,100.8,26.05,4
612,1.37,236.92,14.74,318.46,-0.33,82.2,20.39,0
613,1.43,459.95,19.2,429.98,0.48,85.8,24.43,2
614,1.5,452.6,19.05,426.3,0.27,90.0,24.72,4
615,1.45,245.93,14.92,322.97,0.11,87.0,23.86,4
616,1.45,436.97,18.74,418.48,0.99,87.0,27.94,4
617,1.35,223.58,14.47,311.79,0.42,81.0,25.2,0
618,1.51,135.91,12.72,267.96,-0.14,90.6,23.95,4
619,1.47,201.36,14.03,300.68,-0.5,88.2,22.74,2
620,1.52,183.83,13.68,291.92,-0.29,91.2,28.54,1
621,1.59,190.76,13.82,295.38,-1.18,95.4,25.03,1
622,1.47,451.49,19.03,425.74,-0.85,88.2,25.18,1
623,1.49,136.41,12.73,268.2,0.04,89.4,24.3,3
624,1.53,313.96,16.28,356.98,0.38,91.8,27.0,5
625,1.46,286.65,15.73,343.32,0.77,87.6,26.92,5
626,1.52,233.32,14.67,316.66,-0.02,91.2,26.08,2
627,1.33,449.09,18.98,424.54,-0.5,79.8,25.44,5
628,1.42,188.91,13.78,294.46,0.91,85.2,25.33,2
629,1.55,224.59,14.49,312.3,-0.72,93.0,25.11,4
630,1.52,432.41,18.65,416.21,-0.62,91.2,24.21,1
631,1.58,404.38,18.09,402.19,0.03,94.8,26.96,5
632,1.37,334.43,16.69,367.22,-0.23,82.2,23.15,4
633,1.45,455.48,19.11,427.74,0.84,87.0,28.08,2
634,1.49,130.66,12.61,265.33,-0.18,89.4,26.0,1
635,1.49,276.02,15.52,338.01,0.82,89.4,25.95,5
636,1.48,359.12,17.18,379.56,0.57,88.8,28.33,0
637,1.64,238.72,14.77,319.36,0.67,98.4,25.79,3
638,1.45,145.81,12.92,272.9,-0.64,87.0,25.37,2
639,1.47,229.69,14.59,314.85,-1.21,88.2,26.38,2
640,1.55,321.53,16.43,360.76,-0.69,93.0,20.27,4
641,1.55,346.73,16.93,373.36,0.3,93.0,23.23,3
642,1.51,355.17,17.1,377.58,-0.47,90.6,24.43,3
643,1.66,184.12,13.68,292.06,-0.37,99.6,26.6,0
644,1.56,444.9,18.9,422.45,0.55,93.6,26.68,5
645,1.48,261.19,15.22,330.6,-0.33,88.8,24.58,4
646,1.4,442.64,18.85,421.32,-0.37,84.0,22.27,0
647,1.62,282.36,15.65,341.18,-0.09,97.2,27.28,5
648,1.44,210.49,14.21,305.24,-0.24,86.4,26.1,5
649,1.54,418.06,18.36,409.03,0.84,92.4,25.99,0
650,1.45,303.5,16.07,351.75,1.03,87.0,26.86,5
651,1.71,221.19,14.42,310.6,-0.12,102.6,23.54,2
652,1.57,181.75,13.64,290.88,0.09,94.2,25.56,2
653,1.33,182.37,13.65,291.18,0.03,79.8,25.52,0
654,1.53,478.32,19.57,439.16,-0.17,91.8,24.01,4
655,1.36,386.57,17.73,393.28,0.09,81.6,25.22,0
656,1.44,322.39,16.45,361.2,0.09,86.4,25.4,5
657,1.58,395.06,17.9,397.53,0.32,94.8,26.79,0
658,1.37,386.27,17.73,393.14,-0.57,82.2,22.81,3
659,1.53,100.86,12.02,250.43,-0.46,91.8,25.84,4
660,1.49,240.11,14.8,320.06,0.49,89.4,26.44,2
661,1.57,386.59,17.73,393.29,-0.15,94.2,22.0,3
662,1.4,473.11,19.46,436.56,-0.23,84.0,22.06,2
663,1.56,441.35,18.83,420.68,-0.39,93.6,25.26,0
664,1.46,383.96,17.68,391.98,0.84,87.6,24.71,5
665,1.6,174.8,13.5,287.4,0.62,96.0,23.4,3
666,1.5,274.92,15.5,337.46,0.07,90.0,26.32,5
667,1.56,192.16,13.84,296.08,0.36,93.6,25.67,5
668,1.63,190.72,13.81,295.36,-0.2,97.8,28.51,4
669,1.61,231.96,14.64,315.98,-0.28,96.6,29.81,0
670,1.5,375.87,17.52,387.94,0.5,90.0,25.57,5
671,1.57,101.61,12.03,250.8,-0.36,94.2,26.19,1
672,1.5,344.09,16.88,372.04,-0.34,90.0,24.37,3
673,1.54,382.06,17.64,391.03,0.33,92.4,24.49,3
674,1.66,295.05,15.9,347.52,-0.41,99.6,25.32,0
675,1.41,415.26,18.31,407.63,-0.56,84.6,26.02,1
676,1.38,491.82,19.84,445.91,0.08,82.8,27.98,5
677,1.55,133.96,12.68,266.98,-0.51,93.0,24.11,5
678,1.44,184.07,13.68,292.03,0.43,86.4,26.01,2
679,1.62,429.58,18.59,414.79,0.72,97.2,26.39,2
680,1.58,140.88,12.82,270.44,-0.11,94.8,25.6,2
681,1.56,244.2,14.88,322.1,-1.05,93.6,22.26,3
682,1.5,452.14,19.04,426.07,0.26,90.0,25.81,4
683,1.45,255.17,15.1,327.58,-0.38,87.0,25.35,1
684,1.41,330.17,16.6,365.08,0.47,84.6,24.65,1
685,1.44,482.05,19.64,441.02,0.57,86.4,25.54,5
686,1.49,228.41,14.57,314.2,-0.32,89.4,25.61,3
687,1.4,397.2,17.94,398.6,-0.35,84.0,27.37,0
688,1.6,346.8,16.94,373.4,-0.25,96.0,23.41,5
689,1.56,429.45,18.59,414.72,0.76,93.6,23.48,4
690,1.37,123.27,12.47,261.64,-0.2,82.2,24.21,5
691,1.23,248.71,14.97,324.36,0.21,73.8,26.34,5
692,1.61,227.56,14.55,313.78,0.1,96.6,27.05,5
693,1.38,363.5,17.27,381.75,0.68,82.8,23.5,1
694,1.21,437.28,18.75,418.64,-0.01,72.6,28.14,4
695,1.33,232.3,14.65,316.15,0.36,79.8,24.2,0
696,1.52,149.49,12.99,274.74,-0.05,91.2,25.89,0
697,1.63,409.85,18.2,404.92,0.38,97.8,23.4,1
698,1.59,351.81,17.04,375.9,0.42,95.4,27.12,2
699,1.64,359.35,17.19,379.68,-0.02,98.4,20.74,4
700,1.68,311.05,16.22,355.52,0.56,100.8,24.68,5
701,1.68,234.7,14.69,317.35,0.76,100.8,24.12,1
702,1.4,180.88,13.62,290.44,-0.39,84.0,25.25,1
703,1.48,320.59,16.41,360.29,-0.04,88.8,22.86,3
704,1.44,228.74,14.57,314.37,0.46,86.4,26.19,0
705,1.51,309.78,16.2,354.89,-0.46,90.6,23.75,5
706,1.47,169.79,13.4,284.9,-0.04,88.2,25.36,2
707,1.53,387.15,17.74,393.58,-0.3,91.8,21.31,0
708,1.68,397.92,17.96,398.96,-0.12,100.8,24.3,0
709,1.43,192.49,13.85,296.24,-1.3,85.8,25.95,4
710,1.57,423.87,18.48,411.94,0.02,94.2,23.25,0
711,1.4,281.18,15.62,340.59,-0.29,84.0,25.5,1
712,1.37,346.78,16.94,373.39,0.29,82.2,26.56,3
713,1.6,458.49,19.17,429.24,-0.56,96.0,24.37,2
714,1.49,327.74,16.55,363.87,0.41,89.4,26.49,2
715,1.51,106.11,12.12,253.06,-0.72,90.6,22.91,3
716,1.64,309.68,16.19,354.84,0.37,98.4,24.29,3
717,1.37,456.69,19.13,428.34,-0.27,82.2,25.57,4
718,1.51,159.73,13.19,279.86,-0.1,90.6,24.95,3
719,1.65,498.07,19.96,449.04,-0.17,99.0,23.12,2
720,1.4,101.12,12.02,250.56,-0.41,84.0,25.88,0
721,1.53,299.6,15.99,349.8,-0.48,91.8,20.81,1
722,1.59,171.77,13.44,285.88,-0.23,95.4,22.57,5
723,1.59,215.06,14.3,307.53,0.31,95.4,25.42,4
724,1.57,339.7,16.79,369.85,-0.88,94.2,24.3,5
725,1.6,473.74,19.47,436.87,1.07,96.0,23.9,5
726,1.55,126.11,12.52,263.06,0.41,93.0,24.28,2
727,1.58,141.21,12.82,270.6,-0.39,94.8,25.38,0
728,1.54,265.35,15.31,332.68,-0.02,92.4,26.61,4
729,1.41,241.6,14.83,320.8,0.91,84.6,26.46,4
730,1.51,243.03,14.86,321.52,-0.72,90.6,23.8,4
731,1.49,260.75,15.22,330.38,-0.67,89.4,24.85,5
732,1.61,471.12,19.42,435.56,-0.22,96.6,23.24,5
733,1.55,229.38,14.59,314.69,0.56,93.0,24.84,2
734,1.55,181.57,13.63,290.78,-0.65,93.0,26.05,3
735,1.52,429.14,18.58,414.57,0.71,91.2,28.51,4
736,1.57,320.99,16.42,360.5,-0.52,94.2,24.97,0
737,1.45,273.26,15.47,336.63,-0.27,87.0,24.1,5
738,1.53,395.09,17.9,397.54,-0.35,91.8,24.65,1
739,1.43,324.39,16.49,362.2,0.14,85.8,24.72,4
740,1.47,480.16,19.6,440.08,-0.33,88.2,23.53,2
741,1.39,340.25,16.8,370.12,-0.28,83.4,22.33,2
742,1.72,325.41,16.51,362.71,-0.73,103.2,24.35,2
743,1.56,381.86,17.64,390.93,-0.14,93.6,26.43,0
744,1.41,457.29,19.15,428.64,-0.54,84.6,27.29,4
745,1.46,241.39,14.83,320.7,-0.01,87.6,25.11,5
746,1.54,281.45,15.63,340.72,0.27,92.4,22.32,1
747,1.46,299.28,15.99,349.64,-1.39,87.6,24.93,5
748,1.57,290.89,15.82,345.44,-0.15,94.2,24.08,3
749,1.55,425.45,18.51,412.72,0.22,93.0,26.36,1
750,1.61,165.22,13.3,282.61,0.09,96.6,19.49,4
751,1.22,215.3,14.31,307.65,0.52,73.2,21.23,0
752,1.58,186.62,13.73,293.31,-0.06,94.8,26.18,1
753,1.52,134.12,12.68,267.06,0.33,91.2,27.36,0
754,1.6,244.71,14.89,322.36,0.24,96.0,24.52,3
755,1.45,437.49,18.75,418.74,0.24,87.0,27.09,1
756,1.43,234.49,14.69,317.24,0.54,85.8,20.88,3
757,1.39,132.63,12.65,266.32,-0.01,83.4,25.11,3
758,1.55,270.01,15.4,335.0,0.3,93.0,24.58,4
759,1.52,299.33,15.99,349.66,0.26,91.2,27.46,4
760,1.33,197.97,13.96,298.98,0.21,79.8,24.8,5
761,1.45,275.57,15.51,337.78,0.33,87.0,25.89,0
762,1.5,192.04,13.84,296.02,0.84,90.0,24.71,5
763,1.38,171.38,13.43,285.69,-0.19,82.8,24.24,3
764,1.46,196.46,13.93,298.23,0.47,87.6,24.18,3
765,1.49,173.28,13.47,286.64,0.85,89.4,25.35,3
766,1.44,141.59,12.83,270.8,0.04,86.4,24.47,1
767,1.34,189.18,13.78,294.59,0.2,80.4,23.74,5
768,1.61,238.28,14.77,319.14,1.18,96.6,24.39,1
769,1.53,142.12,12.84,271.06,0.53,91.8,24.44,3
770,1.53,152.72,13.05,276.36,-0.12,91.8,23.01,3
771,1.44,465.41,19.31,432.71,0.29,86.4,25.08,3
772,1.52,103.5,12.07,251.75,-0.22,91.2,25.64,5
773,1.43,394.8,17.9,397.4,0.3,85.8,25.81,2
774,1.49,423.54,18.47,411.77,0.27,89.4,25.28,5
775,1.51,486.0,19.72,443.0,0.61,90.6,24.34,1
776,1.56,368.36,17.37,384.18,0.12,93.6,23.38,3
777,1.44,389.51,17.79,394.76,-0.84,86.4,26.39,3
778,1.42,123.59,12.47,261.8,0.13,85.2,26.22,4
779,1.62,335.02,16.7,367.51,0.71,97.2,25.56,0
780,1.36,152.31,13.05,276.15,0.06,81.6,21.6,2
781,1.52,474.93,19.5,437.46,0.46,91.2,26.18,3
782,1.49,108.8,12.18,254.4,-0.36,89.4,24.13,0
783,1.57,246.59,14.93,323.3,0.39,94.2,26.67,2
784,1.46,283.99,15.68,342.0,0.11,87.6,21.81,0
785,1.4,106.63,12.13,253.32,-0.0,84.0,21.67,2
786,1.51,311.09,16.22,355.54,0.03,90.6,22.88,5
787,1.37,225.05,14.5,312.52,0.69,82.2,23.93,4
788,1.4,326.38,16.53,363.19,1.17,84.0,28.43,1
789,1.5,118.47,12.37,259.24,-0.7,90.0,22.48,2
790,1.51,418.68,18.37,409.34,-0.3,90.6,25.77,3
791,1.36,343.37,16.87,371.68,-0.33,81.6,25.53,0
792,1.63,377.61,17.55,388.8,-0.17,97.8,25.55,3
793,1.5,423.56,18.47,411.78,0.53,90.0,25.88,1
794,1.62,365.21,17.3,382.6,0.25,97.2,25.19,0
795,1.61,123.28,12.47,261.64,-0.2,96.6,24.32,4
796,1.51,141.11,12.82,270.56,0.1,90.6,24.71,0
797,1.46,139.18,12.78,269.59,0.16,87.6,23.24,1
798,1.36,220.69,14.41,310.35,-0.16,81.6,22.46,2
799,1.6,466.07,19.32,433.04,-0.12,96.0,26.82,3
800,1.65,329.03,16.58,364.52,-0.07,99.0,27.16,5
801,1.52,415.07,18.3,407.54,1.15,91.2,25.97,0
802,1.51,253.33,15.07,326.67,0.14,90.6,27.63,4
803,1.41,445.25,18.9,422.62,-0.55,84.6,23.83,2
804,1.4,428.87,18.58,414.44,-0.01,84.0,27.32,1
805,1.49,212.83,14.26,306.42,0.36,89.4,25.37,5
806,1.62,314.08,16.28,357.04,-0.22,97.2,26.57,4
807,1.47,147.66,12.95,273.83,-0.08,88.2,23.68,3
808,1.59,455.86,19.12,427.93,-0.16,95.4,24.67,3
809,1.54,233.12,14.66,316.56,-0.66,92.4,25.16,4
810,1.49,348.13,16.96,374.06,-0.98,89.4,23.55,1
811,1.42,447.66,18.95,423.83,-0.17,85.2,26.33,4
812,1.46,309.21,16.18,354.6,0.27,87.6,25.91,5
813,1.38,353.7,17.07,376.85,0.46,82.8,23.99,3
814,1.59,316.12,16.32,358.06,-0.2,95.4,26.29,2
815,1.55,420.4,18.41,410.2,-0.0,93.0,26.18,5
816,1.41,491.5,19.83,445.75,-0.46,84.6,23.46,0
817,1.43,143.37,12.87,271.68,0.88,85.8,26.0,3
818,1.37,256.04,15.12,328.02,-0.21,82.2,24.31,2
819,1.52,274.63,15.49,337.32,0.57,91.2,23.75,3
820,1.56,343.12,16.86,371.56,0.75,93.6,23.23,4
821,1.41,206.17,14.12,303.08,0.32,84.6,25.0,4
822,1.46,413.58,18.27,406.79,0.03,87.6,27.48,4
823,1.54,157.0,13.14,278.5,0.12,92.4,24.97,3
824,1.34,497.29,19.95,448.64,1.17,80.4,24.35,1
825,1.53,344.12,16.88,372.06,-1.06,91.8,27.57,0
826,1.66,305.95,16.12,352.98,0.37,99.6,23.71,4
827,1.66,398.3,17.97,399.15,-0.09,99.6,28.52,2
828,1.49,469.11,19.38,434.56,0.64,89.4,24.59,0
829,1.5,294.31,15.89,347.16,0.27,90.0,28.15,2
830,1.58,379.97,17.6,389.98,0.18,94.8,25.69,4
831,1.57,198.28,13.97,299.14,0.18,94.2,27.63,5
832,1.65,362.76,17.26,381.38,-0.06,99.0,23.89,4
833,1.53,228.99,14.58,314.5,-0.49,91.8,24.91,5
834,1.54,298.82,15.98,349.41,0.99,92.4,26.34,1
835,1.54,440.75,18.81,420.38,-0.56,92.4,27.23,3
836,1.67,242.45,14.85,321.23,0.49,100.2,21.56,5
837,1.41,174.82,13.5,287.41,-0.56,84.6,25.67,3
838,1.63,390.81,17.82,395.4,0.79,97.8,20.46,4
839,1.53,356.12,17.12,378.06,-0.34,91.8,24.67,1
840,1.54,374.73,17.49,387.36,0.53,92.4,26.51,1
841,1.43,253.23,15.06,326.62,0.48,85.8,27.71,3
842,1.51,160.62,13.21,280.31,-0.13,90.6,26.78,1
843,1.42,346.99,16.94,373.5,0.05,85.2,24.83,2
844,1.26,340.77,16.82,370.38,-1.09,75.6,23.44,5
845,1.54,248.93,14.98,324.47,0.17,92.4,23.73,3
846,1.38,435.66,18.71,417.83,0.23,82.8,27.72,0
847,1.52,171.19,13.42,285.6,-0.59,91.2,24.66,5
848,1.38,325.71,16.51,362.86,0.11,82.8,25.44,5
849,1.48,162.22,13.24,281.11,0.23,88.8,25.32,2
850,1.47,140.79,12.82,270.4,-0.55,88.2,26.11,2
851,1.34,269.17,15.38,334.58,-0.15,80.4,23.81,1
852,1.51,254.49,15.09,327.24,0.29,90.6,23.74,4
853,1.45,437.42,18.75,418.71,-0.07,87.0,24.69,3
